TestId,Date,Gender,team,Peak Braking Velocity,Peak Propulsive Power,Avg. Braking Power,Peak Braking Force,Avg. Braking Velocity,gender_binary,sport_name,field_court_binary
J8nblUffb5oVhMBcjsXC,02-08-2024,Men,Baseball,-1.6827,6229.6519,-1390.3218,1885.0,-1.0144,0.0,Baseball,1.0
bI8A8KOlqaaROc8xpJN3,01-15-2024,Men,Baseball,-1.759,5590.2624,-1611.3282,2112.0,-1.099,0.0,Baseball,1.0
BOvupjY3vEegMthvaNc0,02-01-2024,Men,Baseball,-1.8871,5818.0653,-1758.6993,2175.0,-1.1761,0.0,Baseball,1.0
6BgYq2XCnxoLa3Pn45LP,05-15-2024,Men,Baseball,-1.6974,5329.5059,-1444.0984,1898.0,-1.0202,0.0,Baseball,1.0
pY6Ofja0BV79W9fYSBZQ,03-19-2024,Men,Baseball,-1.6961,5586.2359,-1357.8595,1810.0,-1.0689,0.0,Baseball,1.0
begdvEZH785PhcvQXJlq,04-23-2024,Men,Baseball,-1.4545,5891.6751,-1082.3761,1667.0,-0.9197,0.0,Baseball,1.0
DJww1A5KjXbOEs95jjG1,04-11-2024,Men,Baseball,-1.5723,5818.1603,-1243.5085,1772.0,-0.9676,0.0,Baseball,1.0
lVBOK9ZGuZJ7HFrqE603,05-01-2024,Men,Baseball,-1.3092,5587.6334,-884.05,1462.0,-0.8248,0.0,Baseball,1.0
YsMIF0MuXUejGD9RaPK7,05-01-2024,Men,Baseball,-1.4161,5602.4284,-1088.3409,1790.0,-0.9082,0.0,Baseball,1.0
WjwlWonkSVku4wqdyArC,05-13-2024,Men,Baseball,-1.4678,5280.9662,-1146.751,1733.0,-0.9611,0.0,Baseball,1.0
dDiZ7uo1WEmMJFGxdZxO,02-06-2024,Men,Baseball,-1.7916,5829.6893,-1560.2431,2084.0,-1.1665,0.0,Baseball,1.0
EbGh83LnZZoWVvf8BcK6,05-01-2024,Men,Baseball,-1.3485,4930.0668,-980.0988,1561.0,-0.8908,0.0,Baseball,1.0
fpgEmHywVGknfWh9KSEy,01-23-2024,Men,Baseball,-1.6869,5577.1353,-1420.1312,1877.0,-1.0233,0.0,Baseball,1.0
LxvrtsCBjlVkkzPSvlVX,02-01-2024,Men,Baseball,-1.8584,5792.0841,-1646.6442,2048.0,-1.1535,0.0,Baseball,1.0
oElmrguvEOf07kfityRM,03-14-2024,Men,Baseball,-1.4435,5196.572,-1068.4585,1697.0,-0.9345,0.0,Baseball,1.0
EZDGVEVraRzqEsrHr81r,04-04-2024,Men,Baseball,-1.5974,6074.5749,-1336.5178,1969.0,-1.0481,0.0,Baseball,1.0
qGg1jb1BQ6IbMUjuGJGU,01-16-2024,Men,Baseball,-1.5982,5554.1015,-1331.2078,1868.0,-0.9872,0.0,Baseball,1.0
QNaqllbjt8rPlY4B5Ehn,04-08-2024,Men,Baseball,-1.5203,5985.1448,-1156.9615,1713.0,-0.9246,0.0,Baseball,1.0
FugfFIFE2W9fKbzLgQy8,01-18-2024,Men,Baseball,-1.494,5949.7463,-1201.3478,1771.0,-0.8828,0.0,Baseball,1.0
ydEWyzfz2HID8kCwr9Me,05-15-2024,Men,Baseball,-1.6261,5299.2524,-1345.3576,1881.0,-0.9911,0.0,Baseball,1.0
3OYq5vWBYUynZQjImI4k,01-30-2024,Men,Baseball,-1.7979,5583.7428,-1565.9882,2066.0,-1.1472,0.0,Baseball,1.0
EOXW3vZnBWRgU8bjmWvE,03-14-2024,Men,Baseball,-1.493,5514.0438,-1120.4916,1635.0,-0.9619,0.0,Baseball,1.0
YuwsTzywzVjBpQ9Oi1ln,05-22-2024,Men,Baseball,-1.5387,5231.4671,-1241.1676,1766.0,-0.9594,0.0,Baseball,1.0
5YCtzE0pSLjNtSdZ4z1T,04-11-2024,Men,Baseball,-1.5158,5817.6065,-1180.9122,1756.0,-0.9458,0.0,Baseball,1.0
VCQCnkp5rnHBSBfgFQSt,05-22-2024,Men,Baseball,-1.5601,5444.5513,-1208.4273,1663.0,-0.913,0.0,Baseball,1.0
rqA3fSW4GvjPntOn1jKN,04-11-2024,Men,Baseball,-1.5968,6019.735,-1316.941,1894.0,-1.0177,0.0,Baseball,1.0
W6WeV539gw1ZFeBGghiB,02-27-2024,Men,Baseball,-1.6875,6084.3133,-1445.7143,1937.0,-1.0202,0.0,Baseball,1.0
V1kIRt6DdRn3Ubl92qQS,03-07-2024,Men,Baseball,-1.6913,5302.9187,-1445.1061,1828.0,-0.9845,0.0,Baseball,1.0
rIGurXUHV1u4qCfzjS9k,02-06-2024,Men,Baseball,-1.7919,5309.2017,-1681.7443,2077.0,-0.9536,0.0,Baseball,1.0
zK26ySyhVF9QZcQeYfjh,02-01-2024,Men,Baseball,-1.4416,5256.1424,-1170.339,1802.0,-0.8514,0.0,Baseball,1.0
JrjwWHQAM0LIPSAcQH5l,01-25-2024,Men,Baseball,-1.6479,4875.786,-1538.2393,2001.0,-0.9587,0.0,Baseball,1.0
qMVeP6v1vaed51h8w1Cl,01-15-2024,Men,Baseball,-1.7252,5196.6066,-1462.7081,1824.0,-1.018,0.0,Baseball,1.0
o8D0LBhYjRbErC8u4kGx,02-08-2024,Men,Baseball,-1.7456,5290.82,-1591.1275,2040.0,-0.916,0.0,Baseball,1.0
WCeM9gioAZdJ90Pn00du,02-29-2024,Men,Baseball,-1.61,4940.5112,-1319.2276,1835.0,-0.9615,0.0,Baseball,1.0
u6R8drmaKmNMQL21i4MS,02-13-2024,Men,Baseball,-1.8122,5196.3033,-1702.1517,1989.0,-0.9962,0.0,Baseball,1.0
V38uex1AwMh8LMUIZOlB,01-16-2024,Men,Baseball,-1.4914,4964.6121,-1174.6231,1679.0,-0.9114,0.0,Baseball,1.0
2FGf6d1IRGi9w1k3z5NW,02-06-2024,Men,Baseball,-1.8639,5240.3175,-1770.3674,2024.0,-1.0752,0.0,Baseball,1.0
P0ZgWQJG6qNxzq8eBiAc,02-29-2024,Men,Baseball,-1.7807,4924.6609,-1526.9304,1903.0,-1.0381,0.0,Baseball,1.0
WUrb0gmdxPPF8jPXqToW,01-23-2024,Men,Baseball,-1.5934,5062.9043,-1420.5095,1929.0,-0.9627,0.0,Baseball,1.0
LS0G2GZPntaWP6uW1eCL,02-15-2024,Men,Baseball,-1.7083,5237.7678,-1488.3093,1890.0,-0.9783,0.0,Baseball,1.0
1iRxKLlq2fTf7ho1Qv7a,01-18-2024,Men,Baseball,-1.5611,4975.5862,-1277.0812,1846.0,-0.9269,0.0,Baseball,1.0
If8xIgq72eqnIh7VHZ0M,03-14-2024,Men,Baseball,-1.8071,5065.9428,-1535.5438,1891.0,-1.1023,0.0,Baseball,1.0
fJdIp6Wej6ITJxh76X26,03-14-2024,Men,Baseball,-1.7931,5019.6823,-1451.3873,1762.0,-1.0714,0.0,Baseball,1.0
SO74JvKyHZ1oN9XqYKrX,01-30-2024,Men,Baseball,-1.6086,5292.1041,-1395.4675,1907.0,-0.9661,0.0,Baseball,1.0
Shr4hFbyJbb8u6p8mNxw,01-25-2024,Men,Baseball,-1.6128,5251.2459,-1408.5735,1935.0,-0.9845,0.0,Baseball,1.0
cbnllmwh8kDud75EbScm,02-08-2024,Men,Baseball,-1.6868,5269.6892,-1513.992,1997.0,-1.0095,0.0,Baseball,1.0
x8OJaRE2tKoUeYLsbD3u,01-16-2024,Men,Baseball,-1.485,5197.5572,-1177.4437,1728.0,-0.8704,0.0,Baseball,1.0
bIGx7E9lbd0Pc2XXqSr1,02-29-2024,Men,Baseball,-1.8283,4974.5494,-1621.5435,1908.0,-1.0591,0.0,Baseball,1.0
KhIQodKn0kecLPzry6j3,03-21-2024,Men,Baseball,-1.424,4847.2554,-1191.0248,1825.0,-0.871,0.0,Baseball,1.0
QE7vrJPLjBDZ90oDFlPJ,02-08-2024,Men,Baseball,-1.8523,5348.2628,-1742.8625,2105.0,-1.0002,0.0,Baseball,1.0
0eXj8aI2H9jbOXZ4ckni,01-23-2024,Men,Baseball,-1.5539,5190.6026,-1355.4212,1842.0,-0.9036,0.0,Baseball,1.0
f5AXGlitRttc2hchOK2f,01-15-2024,Men,Baseball,-1.6463,5261.1425,-1401.9878,1822.0,-0.9448,0.0,Baseball,1.0
Sr3MfY5BSLWedHMxJHvD,01-30-2024,Men,Baseball,-1.5664,4893.423,-1334.053,1876.0,-0.931,0.0,Baseball,1.0
Lschlou7qUKQzyp7DRov,02-01-2024,Men,Baseball,-1.6479,5214.713,-1567.802,2371.0,-0.8423,0.0,Baseball,1.0
nQNi1lVmM5yCHc0Dm6FM,02-06-2024,Men,Baseball,-1.7552,5409.615,-1651.485,1999.0,-1.0124,0.0,Baseball,1.0
QHNA2aKgnpsb9fjwe6pc,9/18/2023,Men,Mens Basketball,-1.1548,5981.721,-1369.163,2746.0,-0.7613,0.0,Basketball,0.0
HBi3CEUuZQPgT0coziRB,1/22/2024,Men,Mens Basketball,-1.0903,5966.11,-1069.082,2306.0,-0.7103,0.0,Basketball,0.0
dIjqfvq8yxZebVmL40uR,1/18/2024,Men,Mens Basketball,-1.0557,6396.228,-1136.119,2654.0,-0.7243,0.0,Basketball,0.0
kJvRBJ9cnM9E9EbWjVqi,1/18/2024,Men,Mens Basketball,-1.2763,6484.158,-1431.445,2768.0,-0.8067,0.0,Basketball,0.0
jtUofu61oIiVfsJebzAr,10/3/2023,Men,Mens Basketball,-1.1522,6334.432,-1391.413,3089.0,-0.7811,0.0,Basketball,0.0
J9VNRE3APtqDSCoVJiU4,2/15/2024,Men,Mens Basketball,-1.2912,6051.918,-1444.343,2593.0,-0.8604,0.0,Basketball,0.0
bvqq6njkMMvbp279mCQy,10/3/2023,Men,Mens Basketball,-1.06,6064.151,-1160.379,2587.0,-0.7329,0.0,Basketball,0.0
OZ4PBrYQcnuMWT0aVq9c,1/4/2024,Men,Mens Basketball,-1.3089,6171.355,-1431.516,2497.0,-0.8161,0.0,Basketball,0.0
cH8B9boPhuFcROScyHBW,1/11/2024,Men,Mens Basketball,-1.1005,6041.312,-1140.754,2423.0,-0.726,0.0,Basketball,0.0
qsdvg09Vmf8wF8SXgKN7,1/15/2024,Men,Mens Basketball,-1.0091,6452.864,-1014.228,2263.0,-0.6669,0.0,Basketball,0.0
3VFK02qdf8kawQDzrzPM,1/11/2024,Men,Mens Basketball,-1.1955,6103.845,-1285.791,2612.0,-0.7782,0.0,Basketball,0.0
pO5uUlwxuURVIWbpBLzZ,2/12/2024,Men,Mens Basketball,-1.3079,6766.462,-1592.228,2947.0,-0.8571,0.0,Basketball,0.0
IbB5KuPWXCCpxwvhZRiJ,1/8/2024,Men,Mens Basketball,-1.1309,6357.354,-1249.41,2719.0,-0.7716,0.0,Basketball,0.0
GQjo7XP36kZIfEY3b2aF,12/27/2023,Men,Mens Basketball,-1.1341,6089.802,-1250.169,2625.0,-0.7622,0.0,Basketball,0.0
kGIlClxZGXiGmf1TsiPE,1/15/2024,Men,Mens Basketball,-0.9071,6232.619,-856.9712,2128.0,-0.5879,0.0,Basketball,0.0
zDxgdK10uR6oMiAUPHhN,9/25/2023,Men,Mens Basketball,-1.2311,6275.057,-1524.351,2974.0,-0.796,0.0,Basketball,0.0
insWCpWl1AWGCXyu8Hsc,12/11/2023,Men,Mens Basketball,-1.1694,6057.94,-1291.34,2610.0,-0.7789,0.0,Basketball,0.0
ATuxvOlnaO3Oj8zcVuH4,1/25/2024,Men,Mens Basketball,-1.2332,6396.656,-1485.429,2855.0,-0.8008,0.0,Basketball,0.0
MT3k3muJgQCqhH7TPQoN,9/11/2023,Men,Mens Basketball,-0.8641,5567.16,-866.2208,2409.0,-0.599,0.0,Basketball,0.0
0xA9k8uFobphYtF2T3ju,2/5/2024,Men,Mens Basketball,-1.322,6502.352,-1633.288,3016.0,-0.8743,0.0,Basketball,0.0
i9pSmgjbi89Ipz1iBjxm,1/1/2024,Men,Mens Basketball,-1.0741,6082.455,-1066.964,2255.0,-0.7177,0.0,Basketball,0.0
RvWIJiGFFTvKFmI1yB0p,9/18/2023,Men,Mens Basketball,-0.8999,6556.111,-1050.901,3182.0,-0.6626,0.0,Basketball,0.0
o2z70mB65jTgJxDd6tAM,1/1/2024,Men,Mens Basketball,-1.1388,6311.071,-1255.584,2651.0,-0.7739,0.0,Basketball,0.0
cIILrIYCOl8YQE5WH3Jy,2/15/2024,Men,Mens Basketball,-1.2356,6304.627,-1327.788,2554.0,-0.7875,0.0,Basketball,0.0
N5kjqc9HiImtSgWT7XnI,12/11/2023,Men,Mens Basketball,-1.2555,5851.173,-1423.121,2671.0,-0.7983,0.0,Basketball,0.0
WKVmVh8QSFjMouHk3uDt,10/23/2023,Men,Mens Basketball,-1.3844,6187.364,-1794.12,2931.0,-0.8858,0.0,Basketball,0.0
4Z76e3eA63PUe64c3H32,12/4/2023,Men,Mens Basketball,-1.1493,5986.034,-1254.161,2502.0,-0.7284,0.0,Basketball,0.0
FQ1z3KhGE0Hy8yoxnym7,10/30/2023,Men,Mens Basketball,-1.3578,5954.818,-1743.253,2942.0,-0.8714,0.0,Basketball,0.0
H7olC1fx7Qo0IdX0t93D,12/27/2023,Men,Mens Basketball,-1.1842,6000.73,-1253.542,2437.0,-0.7869,0.0,Basketball,0.0
MrABtUNPkZHOZh88dSEd,10/30/2023,Men,Mens Basketball,-1.2522,5863.131,-1432.308,2600.0,-0.8178,0.0,Basketball,0.0
6nIYUbFtEScpq6oo4Omm,1/22/2024,Men,Mens Basketball,-1.1668,6213.149,-1319.744,2673.0,-0.7663,0.0,Basketball,0.0
gbzC10io4bOgg8MUbHJJ,2/12/2024,Men,Mens Basketball,-1.3337,6871.101,-1672.862,3120.0,-0.8788,0.0,Basketball,0.0
ZosL3vacqKOGomzk8hVJ,1/25/2024,Men,Mens Basketball,-1.1737,6381.163,-1398.679,3000.0,-0.8022,0.0,Basketball,0.0
n36ezw6CP5JkYw2vXs70,9/25/2023,Men,Mens Basketball,-1.2366,6299.526,-1408.567,2681.0,-0.8153,0.0,Basketball,0.0
DEsMKVISUmhSw38uCpZv,12/4/2023,Men,Mens Basketball,-1.0651,6091.503,-1046.234,2126.0,-0.6956,0.0,Basketball,0.0
WUHpCKufbbyovpO37LQQ,11/30/2023,Men,Mens Basketball,-1.1436,5989.749,-1220.403,2433.0,-0.756,0.0,Basketball,0.0
q1Lr2jbl7oRaTo3OoVNk,2/5/2024,Men,Mens Basketball,-1.1793,6392.216,-1359.698,2797.0,-0.7832,0.0,Basketball,0.0
IhPCuy3VCCHLNW792JX3,11/7/2023,Men,Mens Basketball,-1.3986,5880.729,-1597.586,2528.0,-0.8886,0.0,Basketball,0.0
EZTRnSxdXaqkC9KtTwx6,11/30/2023,Men,Mens Basketball,-1.2373,6008.059,-1370.408,2528.0,-0.8171,0.0,Basketball,0.0
zECBslUZRWAWZUaF1npB,1/4/2024,Men,Mens Basketball,-1.242,6037.692,-1379.913,2488.0,-0.7873,0.0,Basketball,0.0
Kz1YEC69nXkOnR9QMKKB,1/29/2024,Men,Mens Basketball,-1.0964,6755.586,-1201.075,2725.0,-0.7394,0.0,Basketball,0.0
NHhtJmb02Y1jJD19BYXr,9/11/2023,Men,Mens Basketball,-1.3332,5903.879,-1566.743,2765.0,-0.8061,0.0,Basketball,0.0
eYMmA4JEaPtsdHvFDIMB,10/23/2023,Men,Mens Basketball,-1.2677,6436.924,-1475.869,2722.0,-0.8106,0.0,Basketball,0.0
6TRazE5WWfRuKrNl1FWl,1/8/2024,Men,Mens Basketball,-1.2083,6291.33,-1317.747,2583.0,-0.7659,0.0,Basketball,0.0
ACx1aFG3VkKDRCtlL2Ou,1/29/2024,Men,Mens Basketball,-1.1755,6717.632,-1334.046,2743.0,-0.7797,0.0,Basketball,0.0
QFAg2TjNhjtZqVZCIGwU,11/7/2023,Men,Mens Basketball,-1.2237,5909.32,-1365.572,2600.0,-0.7967,0.0,Basketball,0.0
7qSE24QitI9iZZXW5J49,1/22/2024,Men,Mens Basketball,-1.2493,5977.069,-1230.246,2353.0,-0.7998,0.0,Basketball,0.0
MScKXRU65dNpM1SJmIc2,1/25/2024,Men,Mens Basketball,-1.4223,5832.243,-1577.272,2479.0,-0.8909,0.0,Basketball,0.0
EJbNzIRfUb9axzNqmAz7,1/11/2024,Men,Mens Basketball,-1.1344,5738.537,-1161.989,2314.0,-0.7175,0.0,Basketball,0.0
w6y5Vq1P37t9olktfS2S,1/15/2024,Men,Mens Basketball,-1.1104,5495.007,-1086.474,2238.0,-0.7329,0.0,Basketball,0.0
KByZFnkpCn3NQvMDBwyk,11/30/2023,Men,Mens Basketball,-1.1298,6194.744,-1147.258,2475.0,-0.7452,0.0,Basketball,0.0
ZEThU8dtZVAi9exE3IKP,1/1/2024,Men,Mens Basketball,-1.0571,5810.578,-1027.141,2198.0,-0.6667,0.0,Basketball,0.0
9Gh2xqboJy2rScGWgePr,1/15/2024,Men,Mens Basketball,-1.3059,5561.502,-1357.905,2529.0,-0.8572,0.0,Basketball,0.0
u9ylkEk9QiOvHsA0S75x,1/8/2024,Men,Mens Basketball,-1.1493,5936.948,-1259.636,2845.0,-0.7883,0.0,Basketball,0.0
ark0Apy5HycDvMf2EEn9,12/27/2023,Men,Mens Basketball,-0.9317,5810.723,-842.2639,2135.0,-0.6118,0.0,Basketball,0.0
k6rvazvDWQOh5pUjDZSi,11/7/2023,Men,Mens Basketball,-1.2262,6344.472,-1411.138,2788.0,-0.795,0.0,Basketball,0.0
eIbfEQcnHl4camAHrLEo,1/18/2024,Men,Mens Basketball,-1.1159,5771.333,-1096.813,2302.0,-0.718,0.0,Basketball,0.0
A6VTPLNUP30VfzmAcxfE,11/13/2023,Men,Mens Basketball,-1.2237,6394.62,-1391.547,2816.0,-0.7436,0.0,Basketball,0.0
hp9vEHJCOqjdfOLcUjbA,10/30/2023,Men,Mens Basketball,-1.3369,6768.93,-1810.689,3156.0,-0.8396,0.0,Basketball,0.0
8iSbyBkLDRUDLbUGJFvF,10/3/2023,Men,Mens Basketball,-1.3513,6716.267,-1832.886,3072.0,-0.783,0.0,Basketball,0.0
J0VKCmMCMF9vqPKZJ04D,1/22/2024,Men,Mens Basketball,-1.3037,6027.598,-1345.476,2505.0,-0.8298,0.0,Basketball,0.0
IgOzusB5kLxzxbPeuZIQ,1/18/2024,Men,Mens Basketball,-1.13,5923.105,-1114.388,2214.0,-0.7363,0.0,Basketball,0.0
DYLvyO4MO8uJU1cMqKGX,11/30/2023,Men,Mens Basketball,-1.0186,6436.748,-1068.256,2622.0,-0.6823,0.0,Basketball,0.0
NDEGVTOjhBWwoytNIdyJ,1/1/2024,Men,Mens Basketball,-1.0586,5797.755,-1084.65,2599.0,-0.7161,0.0,Basketball,0.0
Rb5iazejtfg0d8TtJPrB,1/11/2024,Men,Mens Basketball,-1.1577,5990.921,-1197.198,2375.0,-0.7495,0.0,Basketball,0.0
Ifp2M2Lf1NbYkwoY3jKE,11/7/2023,Men,Mens Basketball,-1.3084,6375.368,-1490.157,2857.0,-0.8292,0.0,Basketball,0.0
kY9kPwOy6ycK7CDetPAO,1/8/2024,Men,Mens Basketball,-1.1755,5899.237,-1257.504,2657.0,-0.7784,0.0,Basketball,0.0
y5bL30JUwNXS7bp8SidQ,11/13/2023,Men,Mens Basketball,-1.0251,6351.013,-1047.521,2428.0,-0.6563,0.0,Basketball,0.0
nTn1sW7T1gtDQPjCDoFq,10/3/2023,Men,Mens Basketball,-1.323,6522.55,-1703.858,2983.0,-0.8076,0.0,Basketball,0.0
aTI3FYE0Ukuo5mZ3sd4l,12/11/2023,Men,Mens Basketball,-1.1266,5885.615,-1119.558,2404.0,-0.7132,0.0,Basketball,0.0
ZoVgCn4aVUNfQ3wCip4s,1/4/2024,Men,Mens Basketball,-1.0859,6184.783,-1163.827,2670.0,-0.722,0.0,Basketball,0.0
7ZPWGEODNpRj1O3bKYhT,1/25/2024,Men,Mens Basketball,-1.2547,5867.066,-1273.675,2328.0,-0.8164,0.0,Basketball,0.0
IryD2QlAmTeI1IblpHZ2,12/27/2023,Men,Mens Basketball,-0.9799,6031.404,-936.3648,2251.0,-0.6501,0.0,Basketball,0.0
1db5TyQVB9q9oGXpX0De,10/30/2023,Men,Mens Basketball,-1.3851,6571.366,-2016.34,3494.0,-0.8787,0.0,Basketball,0.0
JvbdqMAabX1uMLdwW9QT,1/4/2024,Men,Mens Basketball,-0.9033,6337.19,-888.0538,2286.0,-0.5873,0.0,Basketball,0.0
JxTEcwMN5RTpnDFWrLi8,12/11/2023,Men,Mens Basketball,-1.3264,5814.291,-1572.607,2693.0,-0.8209,0.0,Basketball,0.0
SQafmMfIkJxof9paUgmy,10/23/2023,Men,Mens Basketball,-1.3041,6921.854,-1804.921,3275.0,-0.8071,0.0,Basketball,0.0
Lm83NzexVd22cIRnOPhx,10/23/2023,Men,Mens Basketball,-1.3506,6770.891,-1979.803,3522.0,-0.8655,0.0,Basketball,0.0
uVGBJi7ap2GouOWp3JSz,12/11/2023,Men,Mens Basketball,-1.3225,6106.016,-1499.701,2631.0,-0.8542,0.0,Basketball,0.0
RPIOFxglc2s9tYOpysI9,1/25/2024,Men,Mens Basketball,-1.5483,5625.297,-1786.563,2582.0,-0.9881,0.0,Basketball,0.0
0eLa0JRNjJLseIqKaP3V,1/11/2024,Men,Mens Basketball,-1.3439,5818.8,-1473.453,2388.0,-0.8338,0.0,Basketball,0.0
5BVSme6hfoWXQWJoNVi6,1/18/2024,Men,Mens Basketball,-1.3725,6076.499,-1548.75,2607.0,-0.8986,0.0,Basketball,0.0
7sjSocxfCCXFhUJJTyVc,1/4/2024,Men,Mens Basketball,-1.3766,5754.041,-1597.026,2690.0,-0.8776,0.0,Basketball,0.0
ITCnC4eECNMX07ZErskL,10/30/2023,Men,Mens Basketball,-1.3172,6059.562,-1454.379,2563.0,-0.8375,0.0,Basketball,0.0
53d3JhOJSnUbV6AXNafZ,12/11/2023,Men,Mens Basketball,-1.3434,6040.115,-1600.43,2752.0,-0.8652,0.0,Basketball,0.0
5LhJoiW6xZ4sNhyHUH53,1/8/2024,Men,Mens Basketball,-1.3481,5779.974,-1539.693,2545.0,-0.8523,0.0,Basketball,0.0
3RSAxD3o6Ixiikx7VyLT,11/30/2023,Men,Mens Basketball,-1.2351,6353.861,-1495.507,2775.0,-0.802,0.0,Basketball,0.0
II2nMaYJYeZeUbF4mWx9,1/22/2024,Men,Mens Basketball,-1.5037,5766.156,-1701.282,2515.0,-0.9482,0.0,Basketball,0.0
NSODWDFip7vfgFSueHk9,11/30/2023,Men,Mens Basketball,-1.3296,6018.53,-1394.74,2278.0,-0.8221,0.0,Basketball,0.0
zd7RE7cq8dcvoVfIzp9p,10/3/2023,Men,Mens Basketball,-1.2854,6316.599,-1546.164,2924.0,-0.8504,0.0,Basketball,0.0
1dIluvcZZUjnjnUAg31k,1/1/2024,Men,Mens Basketball,-1.3475,5964.902,-1523.15,2596.0,-0.8576,0.0,Basketball,0.0
AyH5pg5PDYIaLXGm8TXq,9/18/2023,Men,Mens Basketball,-1.4181,6247.797,-1713.391,2740.0,-0.9018,0.0,Basketball,0.0
9zTKOTBOiiXP5VMoNnQE,9/25/2023,Men,Mens Basketball,-1.282,6669.992,-1627.567,3230.0,-0.8471,0.0,Basketball,0.0
2FV30zUm9VU8yr2wbLSg,11/7/2023,Men,Mens Basketball,-1.2877,6324.984,-1598.752,3010.0,-0.8435,0.0,Basketball,0.0
cKoTNFkJ4hjbGNVH9uhd,11/7/2023,Men,Mens Basketball,-1.293,5914.37,-1573.519,2972.0,-0.8563,0.0,Basketball,0.0
v0MflPLSAk4kc23UFKcT,1/15/2024,Men,Mens Basketball,-1.3084,5845.016,-1458.407,2569.0,-0.8265,0.0,Basketball,0.0
6fxHzosMUd7i7lVrL5lD,1/29/2024,Men,Mens Basketball,-1.4151,5831.591,-1638.122,2671.0,-0.9195,0.0,Basketball,0.0
E9u0x8FN0vVYuYeYlueX,12/4/2023,Men,Mens Basketball,-1.3613,6343.977,-1551.87,2631.0,-0.8673,0.0,Basketball,0.0
mK8D22cMnFyx0d7ZY5Ii,10/23/2023,Men,Mens Basketball,-1.0899,6114.719,-1337.695,3095.0,-0.727,0.0,Basketball,0.0
63mdAgLdYObLCSBtJ7sG,1/25/2024,Men,Mens Basketball,-1.5796,5766.704,-1807.945,2534.0,-0.9859,0.0,Basketball,0.0
bRGXiCSw4Yur8CPdjn6p,1/18/2024,Men,Mens Basketball,-1.4737,6365.896,-1741.892,2656.0,-0.9292,0.0,Basketball,0.0
8eeDJC80dnzNUAZutItA,9/18/2023,Men,Mens Basketball,-1.4463,5881.938,-1767.136,2787.0,-0.9208,0.0,Basketball,0.0
cyTkbIeOJ3dzwOz5lAqY,2/5/2024,Men,Mens Basketball,-1.5841,6062.403,-1914.682,2738.0,-1.0063,0.0,Basketball,0.0
CvzqW1DZqR13ae5fy2dT,1/11/2024,Men,Mens Basketball,-1.3432,5908.288,-1588.036,2675.0,-0.8465,0.0,Basketball,0.0
LqLk7RgEWUJbhdGh8s85,9/11/2023,Men,Mens Basketball,-1.535,6198.708,-1889.019,2688.0,-0.9481,0.0,Basketball,0.0
dTlHyesl2qsLVkHgtykH,9/25/2023,Men,Mens Basketball,-1.1978,6470.233,-1468.51,3016.0,-0.7974,0.0,Basketball,0.0
ulVUNav1wnoHgxOZXbRB,10/30/2023,Men,Mens Basketball,-1.0793,4821.88,-985.0803,2194.0,-0.7081,0.0,Basketball,0.0
SAAy0eCULNPWySjj43bW,10/30/2023,Men,Mens Basketball,-1.2039,6251.332,-1401.752,2804.0,-0.8004,0.0,Basketball,0.0
gfQIYEmW9YJBo0xLHcYF,10/23/2023,Men,Mens Basketball,-1.1704,6135.733,-1284.04,2506.0,-0.7606,0.0,Basketball,0.0
kzP7LDIUK87KQ4GSOu6N,1/15/2024,Men,Mens Basketball,-1.3599,6117.884,-1516.699,2512.0,-0.8626,0.0,Basketball,0.0
FPiXY4gAWtXW5SEw0gax,2/12/2024,Men,Mens Basketball,-1.5411,5828.417,-1778.06,2632.0,-0.9797,0.0,Basketball,0.0
KnmbwA5fUgmpWYsuviCe,12/27/2023,Men,Mens Basketball,-1.3864,5815.616,-1563.203,2589.0,-0.8926,0.0,Basketball,0.0
yyIDPMPOXKjMPFKjKffT,1/22/2024,Men,Mens Basketball,-1.4965,5778.276,-1770.646,2685.0,-0.9636,0.0,Basketball,0.0
RNZifknnwai72qzuMsCk,1/1/2024,Men,Mens Basketball,-1.4206,5938.539,-1609.719,2566.0,-0.9267,0.0,Basketball,0.0
bhcNpUec8dGPjKZXYkwQ,2/12/2024,Men,Mens Basketball,-1.5511,6020.436,-1852.538,2683.0,-0.9713,0.0,Basketball,0.0
Lo2O1vJz1OKYVDI6sa45,12/27/2023,Men,Mens Basketball,-1.3991,6123.993,-1540.139,2377.0,-0.8679,0.0,Basketball,0.0
4ZC60mabm565zqrhsHHz,11/13/2023,Men,Mens Basketball,-1.3418,6608.847,-1699.26,3078.0,-0.8691,0.0,Basketball,0.0
q5JMNDfFysvyovkL4gJF,2/5/2024,Men,Mens Basketball,-1.5421,6009.333,-1898.955,2798.0,-0.9926,0.0,Basketball,0.0
coEWz4vVPFFpiAncwB8a,9/11/2023,Men,Mens Basketball,-1.5383,6034.62,-1810.541,2634.0,-0.966,0.0,Basketball,0.0
BD2NDudRGknfMOOpfKfA,1/8/2024,Men,Mens Basketball,-1.3412,6074.611,-1608.473,2716.0,-0.8579,0.0,Basketball,0.0
eMnglquo04NZw6N5czTJ,10/3/2023,Men,Mens Basketball,-1.2077,6392.036,-1405.668,2769.0,-0.7907,0.0,Basketball,0.0
5xkx5o5iXR68NvJR0N6y,11/13/2023,Men,Mens Basketball,-1.2614,6484.834,-1508.947,2857.0,-0.8121,0.0,Basketball,0.0
