TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
6kLuIAZuyW7anZQ3e2O2,1/22/2024,6:30:04,WSD16,, ,Countermovement Jump,,,632.268,0.2807,151.2522,-0.2096,8839.2857,-7733.1774,1621,256.3786,1367.7857,216.3301,1645,260.1745,1351.8619,213.8115,1618,255.9041,0.303,48.48,0.112,17.92,0.21,33.6,0.472,0.625,81.8705,151.9092,437.37,233.7797,1.8555,-0.7686,-1.2712,1.4494,2.3468,2.4449,-950.9452,-14.7545,-1352.9668,-20.9921,1764.968,27.3845,46.6689,3007.8741,1.155,832,813,5.123,718.9286,648.8571,-2.225,791,827,-0.776,670.6857,681.1762,-12.9293,3848.2143,4991.0714,9.8562,-1.5514,N/A,-6862.4374,2192,926.7631,346.6884,-16.7883,912,1280,-15.9066,389.6734,537.0897,N/A,0.7552,0.4491,152.6845,2.369,1.2703,284.6855,4.4171,2.357
gohuclmWQBUc7Yp8y27H,1/22/2024,6:29:59,WSD16,, ,Countermovement Jump,,,633.777,0.2972,156.005,-0.2351,7527.1318,-6819.1259,1603,252.9281,1291.1008,203.7153,1600,252.4547,1311.9524,207.0054,1618,255.2948,0.242,40.1993,0.129,21.4286,0.231,38.3721,0.486,0.602,84.3018,157.446,469.9075,241.7478,1.8676,-0.8001,-1.3179,1.5221,2.4147,2.5279,-941.9386,-14.5799,-1424.8637,-22.0549,1783.3154,27.6033,46.1022,2978.4424,0.375,803,797,2.4569,661.4109,629.6899,0.8653,816,802,1.4456,665.4589,646.4935,-17.1988,3116.2791,4410.8527,4.9073,2.8366,N/A,-8173.8161,2538,829.813,400.4563,-12.766,1107,1431,4.7552,434.6361,395.1769,N/A,0.8073,0.4937,166.059,2.5704,1.3049,303.8485,4.7032,2.437
VttmALGCO7GcPVb17tCR,1/15/2024,6:28:18,WSD16,, ,Countermovement Jump,,,630.496,0.2849,151.9574,-0.2925,6321.9178,-5306.0789,1552,246.1554,1178.0548,186.8457,1553,246.314,1190.8566,188.8762,1552,246.1554,0.431,50.7656,0.146,17.1967,0.272,32.0377,0.49,0.849,79.4776,153.1806,496.2055,232.6582,1.9273,-0.8225,-1.2463,1.4874,2.3643,2.5009,-860.4749,-13.3883,-1142.616,-17.7782,1600.8716,24.9082,43.3757,2787.7915,-0.4507,773,780,1.6221,598.5822,579.4726,-0.2577,774,778,2.6455,611.1801,579.6765,-1.4085,3116.4384,3205.4795,3.2078,5.1337,N/A,-6523.8596,2195,867.5934,348.1386,11.5262,1224,971,-4.2949,415.1657,452.4277,N/A,0.5771,0.3356,171.53,2.6689,1.2366,324.6755,5.0517,2.3834
Gj6DdkIRaG8mHPTAZY4O,1/15/2024,6:28:13,WSD16,, ,Countermovement Jump,,,632.231,0.2836,152.033,-0.2591,6384.058,-5834.6324,1512,239.1531,1198.2609,189.529,1512,239.1531,1257.3893,198.8813,1513,239.3113,0.437,53.3578,0.138,16.8498,0.244,29.7924,0.483,0.819,77.6666,153.2806,472.4595,230.9473,1.9736,-0.7622,-1.2151,1.4502,2.359,2.4709,-826.6304,-12.8264,-1141.5303,-17.7125,1654.8074,25.6768,44.5482,2871.0272,-1.455,745,767,6.1925,636.2319,562.029,-1.6523,744,769,0.3719,631.0328,626.3566,-12.5993,2789.8551,3594.2029,11.75,0.7231,N/A,-5599.6827,2917,978.3628,461.382,-18.8893,1183,1734,-9.7798,441.3402,537.0226,N/A,0.5897,0.3463,164.9145,2.5589,1.2051,307.545,4.772,2.3784
b20QoU8xjC9ybhtqVNVl,12/4/2023,6:32:11,WSD16,, ,Countermovement Jump,,,643.618,0.2556,146.9202,-0.2687,6260.5634,-5709.6179,1534,238.3401,1275.0352,198.1043,1534,238.3401,1198.6528,186.2367,1534,238.3401,0.318,43.8621,0.142,19.5862,0.265,36.5517,0.462,0.725,89.2102,147.8377,499.0005,237.048,1.6572,-0.8359,-1.3643,1.4442,2.2394,2.3991,-968.0425,-14.7549,-1381.1619,-21.0516,1552.8959,23.6692,41.3822,2715.016,0.1304,768,766,3.0041,656.669,618.3662,0.2608,769,765,4.2403,624.7396,573.9132,-6.4117,2929.5775,3330.9859,5.8773,8.1111,N/A,-4375.7703,1732,862.9126,269.1037,28.291,1111,621,-4.9325,410.1747,452.7379,N/A,0.6372,0.3525,180.604,2.7528,1.3597,318.3965,4.853,2.2533
rFbBfPGsMohbslnsleOd,12/4/2023,6:32:05,WSD16,, ,Countermovement Jump,,,643.505,0.2833,154.6654,-0.2595,5985.7143,-5707.3502,1481,230.1458,1269.7571,197.3189,1506,234.0308,1257.2885,195.3813,1488,231.2336,0.272,40.9023,0.14,21.0526,0.253,38.0451,0.475,0.665,87.2503,156.0127,496.1605,243.263,1.7881,-0.8205,-1.3413,1.452,2.3578,2.4706,-949.4852,-14.4746,-1447.8529,-22.072,1657.982,25.2753,43.6225,2861.499,2.7888,774,732,3.6464,658.0286,611.7286,-2.0161,729,759,-1.2694,620.664,636.6245,-21.0024,2364.2857,3621.4286,7.1469,-2.5152,N/A,-5551.4438,2924,932.5144,454.3865,8.6867,1589,1335,1.6256,473.8365,458.6779,N/A,0.7143,0.4261,177.341,2.7035,1.3301,318.8195,4.8603,2.3784
POF1FMCDxZ50eWS3hNjG,11/27/2023,7:00:02,WSD16,, ,Countermovement Jump,,,666.47,0.2798,159.1715,-0.2541,6969.9248,-6280.545,1596,239.4706,1336.8195,200.5821,1599,239.9208,1308.2016,196.2881,1601,240.2209,0.364,48.8591,0.133,17.8523,0.248,33.2886,0.479,0.745,88.689,159.9309,502.545,248.6199,1.8033,-0.8037,-1.3072,1.4536,2.3429,2.4558,-972.095,-14.3086,-1397.2976,-20.5673,1723.6931,25.3716,43.4975,2955.1222,2.5641,820,779,11.8107,747.3534,589.4662,1.3117,811,790,2.7346,671.9879,636.2137,-9.3851,3157.8947,3812.0301,21.2143,5.2998,N/A,-6371.647,2719,1196.3848,407.9704,7.3189,1459,1260,0.8086,603.0294,593.3554,N/A,0.643,0.3755,177.3295,2.6102,1.3054,325.2155,4.787,2.3541
VvCpa98lHIkvU7hd7rvf,11/27/2023,6:59:55,WSD16,, ,Countermovement Jump,,,666.352,0.2812,159.5352,-0.2519,6963.2353,-6419.1567,1617,242.6645,1258.0441,188.7957,1623,243.565,1327.0537,199.1521,1617,242.6645,0.313,45.2967,0.136,19.6816,0.242,35.0217,0.481,0.691,79.9936,160.6818,492.5565,240.6754,2.0087,-0.7721,-1.1851,1.4786,2.3487,2.4745,-865.2035,-12.7375,-1186.7967,-17.472,1762.5994,25.9489,44.3632,3013.4073,5.2372,854,769,14.0566,717.4412,540.6029,3.4014,836,781,4.4581,693.1074,633.9463,-12.9884,3029.4118,3933.8235,24.7633,8.5229,N/A,-5303.6745,3035,816.763,455.465,-10.9061,1352,1683,-9.1424,371.0455,445.7175,N/A,0.6961,0.4069,170.6175,2.5118,1.1777,321.939,4.7396,2.3655
bHIdjQLQOx6VjdVV7pCr,11/13/2023,6:29:42,WSD16,, ,Countermovement Jump,,,673.372,0.2701,158.0236,-0.2619,6637.6812,-6064.196,1588,235.828,1307.913,194.2334,1592,236.4221,1298.2126,192.7928,1588,235.828,0.307,43.9199,0.138,19.7425,0.254,36.3376,0.475,0.699,87.1032,159.4865,510.5515,246.5897,1.831,-0.7947,-1.281,1.431,2.3022,2.4171,-943.1891,-13.7408,-1367.7178,-19.9256,1682.6471,24.5136,42.3247,2905.2256,3.5176,824,768,6.9709,699.5435,608.3696,3.1486,819,769,2.4946,665.2992,632.9134,3.7118,3442.029,3195.6522,13.0468,4.8538,N/A,-5344.4318,2253,821.8913,334.5847,37.328,1547,706,-1.9204,403.0539,418.8374,N/A,0.6795,0.3865,180.0285,2.6227,1.269,330.523,4.8152,2.3235
QlwRONq6A7jJJG3a0TzP,11/13/2023,6:29:34,WSD16,, ,Countermovement Jump,,,673.78,0.2786,160.578,-0.2688,5958.9041,-5755.0981,1547,229.6002,1288.6918,191.263,1551,230.1938,1301.8359,193.2138,1546,229.4517,0.287,41.6546,0.146,21.1901,0.256,37.1553,0.484,0.689,89.3351,161.5368,521.7315,250.8719,1.8082,-0.798,-1.3053,1.4216,2.338,2.4449,-938.4406,-13.6634,-1360.4328,-19.8074,1694.1242,24.6659,43.23,2969.162,1.0961,784,767,8.244,697.4658,591.226,1.1643,782,764,0.8624,656.5313,645.3047,-15.1724,2527.3973,3431.5068,15.3235,1.7,N/A,-5918.2595,2410,806.7544,357.6835,3.6515,1249,1161,-9.9009,363.4394,443.315,N/A,0.7025,0.4043,187.707,2.7329,1.3007,334.0245,4.8633,2.3519
2FyWTL50ni6Y5ZnfU7uf,11/6/2023,6:33:28,WSD16,, ,Countermovement Jump,,,672.256,0.2918,163.981,-0.277,6371.6216,-5822.2757,1613,239.9384,1330.3041,197.8865,1672,248.7148,1297.8244,193.0551,1610,239.4921,0.301,42.3347,0.148,20.8158,0.262,36.8495,0.488,0.711,96.9151,164.6909,537.231,261.606,1.6993,-0.8956,-1.4152,1.4674,2.3929,2.5028,-1065.7089,-15.5515,-1530.2283,-22.3301,1738.3108,25.3666,44.0355,3017.6483,-0.4785,832,840,1.2215,673.277,657.027,2.8571,828,782,2.5304,665.3321,632.4924,13.4677,3614.8649,2756.7568,2.3577,4.9207,N/A,-6773.957,3184,983.5676,473.6291,24.2462,1978,1206,2.2177,502.6903,480.8774,N/A,0.6864,0.4105,196.409,2.8661,1.4142,340.822,4.9735,2.4033
dLj6joNJNJKzCO0Wkae9,11/6/2023,6:33:22,WSD16,, ,Countermovement Jump,,,672.261,0.2827,161.3868,-0.2241,7540.3226,-7111.3959,1594,237.1103,1443.2984,214.6932,1712,254.663,1399.0586,208.1124,1614,240.0853,0.263,43.1856,0.124,20.3612,0.222,36.4532,0.474,0.609,95.1261,162.1291,489.8575,257.2552,1.7044,-0.7926,-1.39,1.4443,2.355,2.455,-1066.5957,-15.5643,-1659.6447,-24.2184,1830.4191,26.7105,45.7967,3138.3598,-0.1168,855,857,11.0673,801.5161,641.7823,-0.8674,800,814,0.283,701.509,697.5495,-15.2941,3193.5484,4346.7742,20.0378,0.5688,N/A,-7041.727,2473,910.454,367.8631,-16.2151,1036,1437,2.7108,467.5672,442.8868,N/A,0.7783,0.4642,178.4865,2.6046,1.3881,311.371,4.5437,2.3659
ejAkjOpnqJtixaZu7SCR,10/16/2023,6:30:39,WSD16,, ,Countermovement Jump,,,682.292,0.294,167.0377,-0.2599,5707.7922,-6048.6598,1572,230.3999,1316.1104,192.8955,1576,230.9861,1347.7052,197.5262,1572,230.3999,0.286,41.3893,0.154,22.2865,0.251,36.3242,0.484,0.691,97.156,167.7857,541.27,264.9417,1.727,-0.8395,-1.3983,1.4624,2.4017,2.506,-1014.363,-14.5845,-1444.0055,-20.7619,1800.1032,25.8819,44.971,3127.7602,4.5685,824,752,3.9782,684.2338,631.8766,4.9618,825,747,2.6487,691.7012,656.004,12.8555,3220.7792,2487.013,7.6217,5.1628,N/A,-8388.1478,3478,842.6463,509.7524,5.0604,1827,1651,4.6241,440.8056,401.8406,N/A,0.7004,0.4255,202.229,2.9077,1.3969,339.041,4.8747,2.4124
AeJGcbxiMeH4mQuFFajz,10/16/2023,6:30:32,WSD16,, ,Countermovement Jump,,,682.949,0.2811,163.5068,-0.2549,6198.5816,-6100.4186,1555,227.689,1290.8652,189.0134,1553,227.3962,1347.6559,197.3289,1568,229.5925,0.321,45.275,0.141,19.8872,0.247,34.8378,0.48,0.709,85.2732,164.9431,515.2005,250.2163,1.9343,-0.7502,-1.2362,1.4147,2.3486,2.4504,-889.6051,-12.7784,-1305.768,-18.7563,1746.6891,25.0898,43.9453,3059.3709,2.8976,799,754,6.0765,684.6525,606.2128,2.9337,807,761,1.8959,686.6032,661.0526,-5.7208,2921.9858,3276.5957,11.5067,3.7196,N/A,-7333.3668,2700,857.0265,395.3443,-24.8148,1015,1685,-28.4694,306.518,550.5085,N/A,0.677,0.3965,181.569,2.6081,1.2249,333.6315,4.7923,2.3693
lS6DGq92WIGmAS5OE18e,10/9/2023,6:34:53,WSD16,, ,Countermovement Jump,,,680.877,0.2801,162.6955,-0.2265,6130.137,-7001.5324,1586,232.9349,1311.8151,192.6655,1581,232.2005,1396.6404,205.1237,1646,241.747,0.253,40.3509,0.146,23.2855,0.228,36.3636,0.474,0.627,91.653,163.967,510.268,255.62,1.789,-0.7427,-1.3296,1.4452,2.3441,2.4608,-925.9232,-13.3406,-1623.5059,-23.3913,1823.755,26.2765,46.386,3219.4881,-0.4428,787,794,1.4896,665.6781,646.137,0.6075,828,818,6.0433,740.5219,656.1184,-16.2011,2568.4932,3561.6438,3.0147,11.3601,N/A,-9639.2499,2981,907.5766,437.8177,13.7202,1695,1286,-3.2421,439.0759,468.5007,N/A,0.756,0.4467,191.061,2.7528,1.3205,319.207,4.5991,2.3624
yXqNd590lUNVnyiJg65X,10/9/2023,6:34:47,WSD16,, ,Countermovement Jump,,,681.051,0.2981,167.8864,-0.2537,6442.1769,-6412.7895,1627,238.8955,1314.3878,192.994,1627,238.8955,1392.4025,204.4491,1631,239.4828,0.325,45.904,0.147,20.7627,0.236,33.3333,0.487,0.708,92.6175,168.675,522.135,261.2925,1.8212,-0.8002,-1.3362,1.4671,2.4183,2.5179,-966.5686,-13.9227,-1414.4913,-20.3746,1862.7211,26.831,46.6271,3237.0442,-2.6429,792,835,2.8595,675.9864,638.4014,-2.5138,795,836,0.363,698.7288,693.6737,-16.3675,2693.8776,3748.2993,5.653,0.6982,N/A,-7968.8746,3160,1085.0353,463.9887,-2.7848,1536,1624,-7.7595,500.4212,584.6141,N/A,0.6879,0.421,192.732,2.7762,1.3341,329.403,4.7448,2.4296
LuFARanbaRH5wqfEljLl,10/2/2023,6:31:56,WSD16,, ,Countermovement Jump,,,689.031,0.281,164.9138,-0.2731,6569.4444,-5994.5199,1637,237.58,1341.3681,194.6746,1636,237.4349,1332.2724,193.3545,1637,237.58,0.283,41.3743,0.144,21.0526,0.257,37.5731,0.475,0.684,93.458,166.1145,535.874,259.5726,1.7774,-0.8348,-1.3383,1.4407,2.3479,2.463,-1012.0196,-14.4085,-1477.4638,-21.0352,1749.0904,24.9025,43.6806,3068.0202,1.7115,832,804,2.5383,687.7083,653.6597,1.7715,833,804,3.9539,692.4747,639.7977,11.6279,3666.6667,2902.7778,4.9072,7.5886,N/A,-8724.8547,2766,1315.5585,401.4333,2.7477,1421,1345,9.5281,720.4532,595.1053,N/A,0.6944,0.4108,192.6785,2.7432,1.3306,343.1955,4.8862,2.365
CO3vzeUrhtufLBaMZZq9,10/2/2023,6:31:50,WSD16,, ,Countermovement Jump,,,689.403,0.28,164.7267,-0.2428,6248.3221,-6643.7495,1613,233.9706,1290.2349,187.1525,1615,234.2607,1371.1942,198.8959,1611,233.6804,0.261,40.0307,0.149,22.8528,0.242,37.1166,0.476,0.652,89.049,165.7825,524.388,254.8314,1.8617,-0.8016,-1.273,1.4198,2.344,2.4646,-934.7214,-13.3008,-1269.6477,-18.0667,1779.8094,25.3262,45.6991,3211.5283,4.5201,844,771,4.6623,675.1946,615.0403,5.1521,847,764,6.8858,732.8058,638.3884,9.5596,3422.8188,2825.5034,8.8931,12.8679,N/A,-8484.4074,3240,1016.7914,469.9718,5.3086,1706,1534,5.7048,537.3985,479.3929,N/A,0.7301,0.4295,191.77,2.7288,1.2671,332.618,4.7331,2.359
jUyIcyGRBv9ucKq4qNks,9/25/2023,6:34:21,WSD16,, ,Countermovement Jump,,,688.704,0.2829,165.3988,-0.2959,7766.9173,-5808.5281,1719,249.5992,1414.3835,205.3688,1731,251.3417,1292.5564,187.6795,1719,249.5992,0.282,40.8696,0.133,19.2754,0.275,39.8551,0.475,0.69,95.9944,166.9039,543.8895,262.8983,1.7387,-0.867,-1.3794,1.4487,2.356,2.4669,-1099.2932,-15.6585,-1601.3647,-22.8101,1709.0732,24.3443,43.2544,3036.641,2.1375,884,847,7.3334,759.0526,655.3308,1.687,874,845,3.9097,671.5455,621.0109,-6.8732,3616.5414,4150.3759,13.7333,7.4978,N/A,-9232.6559,2405,1219.3023,349.2066,0.6237,1210,1195,-0.3291,607.6448,611.6574,N/A,0.6884,0.41,187.592,2.6721,1.3674,356.2975,5.0752,2.3774
zCs74wS3tQBvLjyc0XWj,9/25/2023,6:34:16,WSD16,, ,Countermovement Jump,,,688.758,0.2706,161.7629,-0.2648,7426.4706,-6409.7964,1697,246.3855,1337.0221,194.1207,1697,246.3855,1328.4704,192.8791,1702,247.1115,0.358,47.925,0.136,18.2062,0.253,33.8688,0.467,0.747,87.6524,162.6817,518.261,250.3341,1.856,-0.7771,-1.2522,1.465,2.304,2.4533,-939.9632,-13.3879,-1331.8973,-18.9703,1748.6711,24.9064,43.9911,3088.6076,3.8303,881,816,3.1012,689.2426,647.7794,3.7603,883,819,4.5203,694.2609,634.2095,4.7525,3889.7059,3536.7647,6.0078,8.6414,N/A,-7780.4013,2437,896.6157,353.8253,44.9323,1766,671,15.8474,519.3529,377.2627,N/A,0.6252,0.3622,181.3235,2.5826,1.2484,336.9375,4.799,2.3171
zorEkJCvTdB4XUTvdQo7,9/15/2023,6:33:30,WSD16,, ,Countermovement Jump,,,682.088,0.2848,164.3521,-0.2175,8238.806,-8280.9859,1801,264.0422,1319.7463,193.4862,1805,264.6286,1442.1667,211.4341,1800,263.8956,0.223,38.918,0.134,23.3857,0.216,37.6963,0.473,0.573,84.8782,165.0645,488.6735,249.9427,1.9447,-0.7898,-1.2215,1.4985,2.3638,2.4764,-925.8989,-13.3166,-1164.7053,-16.7512,1924.9934,27.6858,46.1296,3207.3882,1.2742,914,891,6.6012,703.4328,616.3134,0.7778,907,893,1.9518,735.1574,707.0093,-13.0435,3582.0896,4656.7164,12.4862,3.8086,N/A,-18513.6299,3421,974.6649,501.5482,-27.0389,1248,2173,1.2401,493.3759,481.289,N/A,0.8255,0.497,176.278,2.5353,1.2207,312.3955,4.493,2.374
BW4QHeg2F5GNltUipjjo,9/15/2023,6:33:23,WSD16,, ,Countermovement Jump,,,682.385,0.2606,157.2809,-0.234,8800,-7602.2686,1779,260.7033,1269.632,186.058,1779,260.7033,1372.69,201.1606,1786,261.7291,0.346,49.4286,0.125,17.8571,0.229,32.7143,0.456,0.7,72.8524,158.9548,473.3715,231.8072,2.1819,-0.7212,-1.062,1.4938,2.2611,2.4059,-805.9202,-11.5859,-1050.459,-15.1014,1799.1037,25.864,42.7915,2976.5799,-0.7307,883,896,3.5122,657.112,612.52,-0.7839,886,900,6.0831,728.0961,644.5939,-3.6364,4240,4560,6.8308,11.4267,N/A,-9853.4152,2582,904.7429,378.3788,11.5414,1440,1142,2.3779,463.1286,441.6143,N/A,0.6514,0.3722,158.1505,2.2736,1.0473,315.221,4.5316,2.2851
vEYnoQJwAVpNDuzeWGo7,9/15/2023,6:33:12,WSD16,, ,Countermovement Jump,,,682.352,0.2137,142.4334,-0.1802,3043.1655,-8564.3358,1543,226.1296,828.795,121.4615,1528,223.9313,1430.4503,209.6352,1868,273.759,0.35,42.735,0.278,33.9438,0.191,23.3211,0.401,0.819,40.2866,143.6333,503.943,183.9199,3.5653,-0.4064,-0.5871,1.3733,2.0477,2.1911,-320.3936,-4.6062,-437.5636,-6.2907,1704.1398,24.5,42.1075,2928.8602,3.6649,792,736,6.7911,442.5396,386.2554,2.3555,956,912,6.9052,764.6126,665.8377,6.1466,1615.1079,1428.0576,12.7195,12.8921,N/A,-7236.8332,2741,1059.1793,401.6988,5.436,1445,1296,3.027,545.6203,513.5591,N/A,0.4896,0.261,229.9805,3.3064,0.5792,273.9625,3.9387,2.065
EmTPbXPuWSwhvtPhoHxC,3/18/2024,7:42:25,WSD17,, ,Countermovement Jump,,,570.559,0.275,135.0893,-0.2301,3533.3333,-5020.5913,1155,202.4331,970.1515,170.0353,1159,203.1341,1065.0839,186.6738,1238,216.9802,0.274,38.4292,0.165,23.1417,0.274,38.4292,0.456,0.713,65.6368,136.0568,452.169,201.6936,2.0729,-0.7112,-1.1359,1.2813,2.3227,2.4084,-633.2392,-10.8877,-899.5677,-15.4669,1305.9384,22.4539,43.4762,2528.6174,5.7808,613,546,6.044,514.3939,455.7576,5.0081,650,588,3.6641,552.0547,513.0292,9.0909,1927.2727,1606.0606,11.3879,7.0854,N/A,-8413.073,3383,862.954,592.9273,-10.6119,1512,1871,-7.5515,398.8938,464.0602,N/A,0.6396,0.3856,159.779,2.7472,1.1285,292.39,5.0273,2.3393
rHCwXsCJkji6pYnTeIK2,3/18/2024,7:42:18,WSD17,, ,Countermovement Jump,,,576.019,0.2449,128.7125,-0.2163,3094.1176,-5080.3896,1099,190.7923,961.1941,166.8685,1101,191.1395,1088.8452,189.0294,1286,223.2565,0.2,32.1543,0.17,27.3312,0.252,40.5145,0.443,0.622,65.2118,129.7677,438.0595,194.9795,1.9899,-0.6698,-1.1193,1.219,2.1921,2.2849,-602.1569,-10.2551,-891.826,-15.1884,1264.4217,21.534,41.908,2460.7326,5.7221,582,519,2.9969,495,466.1941,2.3328,658,628,2.8219,559.7857,529.0595,-1.9011,1517.6471,1576.4706,5.8344,5.514,N/A,-5809.4363,2049,848.0988,355.7174,-21.4251,805,1244,2.5563,434.8893,413.2095,N/A,0.7122,0.3937,163.135,2.7783,1.1106,274.9245,4.6822,2.21
hc9UpyoVPwUms1lqWkBi,3/14/2024,7:44:08,WSD17,, ,Countermovement Jump,,,576.855,0.2582,132.3607,-0.2323,3502.924,-5045.0317,1172,203.1706,950.9942,164.8584,1175,203.6907,1089.2896,188.8325,1280,221.8929,0.29,40.2778,0.171,23.75,0.259,35.9722,0.467,0.72,63.6758,133.2871,445.0105,196.9628,2.0932,-0.7036,-1.0893,1.2383,2.2509,2.334,-609.8796,-10.3716,-861.4196,-14.6493,1291.9203,21.9704,42.9897,2527.914,4.3404,613,562,5.891,503.5088,447.4854,5.3125,674,606,4.1953,567.4942,521.7954,7.5125,1883.0409,1619.883,11.1187,8.0676,N/A,-3730.0957,3697,896.6603,640.889,-0.027,1848,1849,5.5575,473.2461,423.4142,N/A,0.6486,0.3587,162.318,2.7604,1.0829,282.6925,4.8075,2.2667
asGc8vaXlSaosMjB1gZv,3/14/2024,7:44:01,WSD17,, ,Countermovement Jump,,,575.547,0.2554,131.3307,-0.2011,4195.9459,-5938.2732,1194,207.4548,1003.9527,174.4345,1198,208.1498,1157.8142,201.1676,1326,230.3895,0.322,46.2644,0.148,21.2644,0.226,32.4713,0.456,0.696,63.0895,132.1689,410.513,195.2584,2.0949,-0.6706,-1.0805,1.2916,2.2385,2.323,-617.3585,-10.5227,-887.5856,-15.1286,1396.5236,23.8033,43.2892,2539.7524,4.3406,625,573,4.7697,525.9189,478.0338,3.4691,686,640,2.9205,595.8142,562,-5.6361,1979.7297,2216.2162,9.145,5.6902,N/A,-5527.3281,4010,831.5472,696.7285,21.1471,2429,1581,9.1755,453.923,377.6242,N/A,0.6552,0.3669,148.2705,2.5272,1.0753,262.2425,4.4698,2.2528
IapGlarikhrUOfEM0wjN,3/11/2024,7:43:42,WSD17,, ,Countermovement Jump,,,572.652,0.2803,136.8947,-0.2259,4019.8675,-5233.1477,1182,206.4081,1010.1854,176.4048,1199,209.3767,1071.8764,187.1776,1262,220.3782,0.314,42.4324,0.151,20.4054,0.275,37.1622,0.461,0.74,65.7615,137.8637,447.575,203.6252,2.0964,-0.6994,-1.1336,1.2982,2.3451,2.4376,-648.9123,-11.1164,-939.2304,-16.0898,1329.5691,22.7766,44.7317,2611.1822,12.427,674,525,10.6859,559.0662,451.1192,4.9128,662,600,9.2059,585.2764,486.6,21.5815,2443.7086,1576.1589,19.2717,16.8841,N/A,-8370.1827,3441,736.5462,600.8885,-0.959,1704,1737,1.9712,375.5323,361.0139,N/A,0.623,0.3788,152.232,2.6079,1.1265,295.343,5.0595,2.3617
dXtVmOkqpyDCy08Hph40,3/11/2024,7:43:36,WSD17,, ,Countermovement Jump,,,575.695,0.2686,134.7235,-0.2117,3797.4684,-5554.1238,1176,204.2748,974.7215,169.3121,1175,204.1011,1136.6307,197.4363,1314,228.2459,0.353,46.9415,0.158,21.0106,0.241,32.0479,0.462,0.752,62.7412,135.754,428.1975,198.4952,2.1637,-0.6689,-1.0775,1.2976,2.2957,2.382,-600.6855,-10.2358,-839.4406,-14.3043,1391.3614,23.7092,44.5788,2616.0875,5.5319,620,555,10.684,539.4304,435.2911,4.414,686,628,2.7204,583.7759,552.8548,-9.6667,1715.1899,2082.2785,19.3697,5.3375,N/A,-6635.9728,3095,806.0296,537.6111,-13.2149,1343,1752,-6.2726,377.7352,428.2944,N/A,0.6144,0.3572,153.701,2.6191,1.0691,274.4965,4.6775,2.3133
vVTXk7zdCcXSfFcb3kO5,3/4/2024,5:44:20,WSD17,, ,Countermovement Jump,,,580.212,0.2322,126.2416,-0.2071,2936.4162,-5249.6585,1087,187.3453,973.7225,167.8219,1093,188.3794,1072.1167,184.7802,1289,222.1602,0.192,30.8682,0.173,27.8135,0.257,41.3183,0.44,0.622,67.8163,126.9435,444.251,194.7598,1.8719,-0.6811,-1.1493,1.1835,2.1344,2.2341,-620.9668,-10.4991,-934.328,-15.7973,1213.1966,20.5123,40.6827,2406.1746,6.4959,582,511,10.182,536.4335,437.289,3.0256,664,625,1.4822,544.0039,528.1128,-11.0236,1306.3584,1630.0578,18.5366,2.9318,N/A,-4624.4869,2667,874.3648,459.6596,-13.6108,1152,1515,6.5379,465.7651,408.5996,N/A,0.7074,0.3733,168.193,2.8437,1.1466,276.058,4.6675,2.1463
