TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
paAc3xsYEF4MjfDXZHnt,4/4/2024,16:13:42,SB9,, ,Countermovement Jump,,,717.615,0.2521,162.6892,-0.2077,8284.6154,-8639.2041,1794,249.9948,1349.7615,188.0899,1792,249.7161,1478.3302,206.006,1795,250.1341,0.29,45.6693,0.13,20.4724,0.215,33.8583,0.463,0.635,81.634,164.4368,493.648,246.0708,2.0143,-0.7339,-1.1304,1.4064,2.224,2.3361,-886.1426,-12.1138,-1175.4171,-16.0683,1854.3276,25.3492,42.9884,3144.6604,14.0625,1022,770,15.3435,778.4308,571.3308,13.7604,1021,774,5.0947,776.8233,701.507,23.1198,5100,3184.6154,26.5684,9.7653,N/A,-7333.0385,2699,1441.5514,376.107,-0.2594,1346,1353,3.7193,747.5838,693.9676,N/A,0.7291,0.397,174.924,2.3913,1.116,318.724,4.357,2.2479
bHvIuQMZby6T36ATkycP,4/4/2024,16:13:37,SB9,, ,Countermovement Jump,,,718.79,0.2444,160.4631,-0.2143,8023.0769,-8222.044,1762,245.1342,1352.5,188.1634,1760,244.8559,1468.8977,204.357,1766,245.6907,0.308,47.1669,0.13,19.9081,0.215,32.925,0.455,0.653,81.8558,162.1342,491.9725,243.99,1.9807,-0.7354,-1.1306,1.364,2.19,2.29,-888.8229,-12.1306,-1198.0574,-16.351,1801.2201,24.5829,42.2274,3094.0488,15.5682,1017,743,17.6704,795.7462,556.7538,14.3828,1010,756,5.6359,775.8419,693.0558,19.0796,4776.9231,3246.1538,30.0276,10.7386,N/A,-6818.6146,2587,1350.0277,359.9104,9.7797,1420,1167,7.072,722.7506,627.2771,N/A,0.6968,0.3743,175.2985,2.3925,1.1172,316.674,4.3219,2.2128
UOFVxj4J6faAftA9Htj4,3/26/2024,15:50:45,SB9,, ,Countermovement Jump,,,710.597,0.2667,165.7084,-0.218,8840,-8298.4832,1809,254.5747,1367.624,192.4613,1809,254.5747,1472.133,207.1685,1809,254.5747,0.388,53.078,0.125,17.0999,0.218,29.8222,0.479,0.731,81.5684,166.8939,492.197,248.4622,2.0461,-0.734,-1.1333,1.4242,2.2877,2.3792,-893.7292,-12.3382,-1199.845,-16.5642,1885.0939,26.0243,43.4427,3146.8112,15.4229,1044,765,23.6609,845.608,522.016,15.2018,1042,767,6.9783,787.4312,684.7018,8.7783,4808,4032,38.3314,13.1144,N/A,-6061.8758,2506,1438.3427,352.6612,7.6616,1349,1157,13.6186,817.1127,621.23,N/A,0.6553,0.3649,170.393,2.3523,1.1261,321.804,4.4426,2.304
qNdD2lGZZaZKfZO8PRhl,3/26/2024,15:50:40,SB9,, ,Countermovement Jump,,,712.635,0.226,152.9721,-0.2077,8344,-8438.0539,1753,245.9885,1339.008,187.8953,1755,246.2691,1407.6923,197.5334,1753,245.9885,0.344,49.8551,0.125,18.1159,0.221,32.029,0.453,0.69,77.7691,154.4672,478.808,232.2363,1.9862,-0.7065,-1.0818,1.3897,2.1058,2.2777,-843.5368,-11.612,-1134.4066,-15.616,1722.4586,23.711,42.3758,3078.3362,10.6553,971,784,21.3639,812.536,526.472,10.3252,967,786,1.3925,713.6471,694.0452,-9.4919,3776,4568,35.3382,2.7938,N/A,-8289.6847,4270,1146.0173,599.1847,-10.1639,1918,2352,0.7782,577.4675,568.5498,N/A,0.6565,0.3276,166.8485,2.2968,1.0706,311.9595,4.2944,2.1264
YjlQSoqlu8dmPCvxqQva,3/21/2024,15:58:37,SB9,, ,Countermovement Jump,,,718.926,0.2521,162.9937,-0.2171,9558.3333,-8617.8488,1871,260.2493,1468.125,204.2109,1872,260.3884,1483.1028,206.2942,1871,260.2493,0.288,46.3023,0.12,19.2926,0.214,34.4051,0.425,0.622,89.3229,164.4538,493.898,253.7767,1.8411,-0.7804,-1.2293,1.3982,2.2241,2.3211,-1022.4937,-13.9523,-1409.5306,-19.2335,1855.8565,25.3238,41.5005,3041.3667,12.1795,1050,822,20.2929,883.025,585.1,12.1325,1049,822,5.3821,781.4626,701.6402,1.4821,4850,4708.3333,33.8232,10.26,N/A,-99238.1352,3491,947.2647,485.5854,-0.0286,1745,1746,1.4577,480.5367,466.7281,N/A,0.6833,0.4053,175.594,2.396,1.2188,318.304,4.3434,2.244
f696yc2azaKfJ6hxebFv,3/21/2024,15:58:31,SB9,, ,Countermovement Jump,,,719.759,0.2429,160.1647,-0.1823,13613.8614,-11457.4494,2089,290.236,1551.5743,215.5686,2086,289.8192,1592.9728,221.3203,2095,291.0696,0.297,51.0309,0.101,17.354,0.184,31.6151,0.454,0.582,83.3168,161.7013,450.1495,245.0182,1.9408,-0.7434,-1.1472,1.4446,2.183,2.2994,-1013.0574,-13.8075,-1387.8267,-18.9155,1994.0543,27.1781,43.8673,3218.5414,12.3682,1172,914,21.6344,943.6238,607.9505,11.6945,1170,925,4.8238,834.9076,758.0652,2.1091,6950.495,6663.3663,35.689,9.2794,N/A,-9252.7006,3150,937.3966,437.6465,5.6508,1664,1486,19.2056,558.7147,378.6819,N/A,0.7801,0.4173,156.0125,2.1264,1.1356,294.137,4.009,2.2039
vXoQkrh3df9mnkwmK0Tq,3/18/2024,16:59:46,SB9,, ,Countermovement Jump,,,713.49,0.2596,164.1346,-0.2366,7984.4961,-7363.9664,1742,244.152,1371.5736,192.2345,1749,245.1331,1421.4292,199.222,1742,244.152,0.342,48.5795,0.129,18.3239,0.233,33.0966,0.469,0.704,84.3728,165.8078,508.464,250.1806,1.9652,-0.7549,-1.1736,1.386,2.2567,2.3577,-926.8595,-12.7437,-1232.2348,-16.9424,1787.1597,24.5722,42.2567,3073.367,12.2927,982,767,17.6344,806.7209,564.8527,11.4811,971,771,7.2849,762.4893,658.9399,2.9126,4108.5271,3875.969,30.0436,13.6053,N/A,-6450.7815,3173,1380.1712,444.7154,23.7315,1963,1210,28.4891,886.6847,493.4865,N/A,0.6662,0.3687,176.413,2.4256,1.1601,332.051,4.5655,2.2797
cEnVZsayomJDgBLfRJGf,3/18/2024,16:59:40,SB9,, ,Countermovement Jump,,,713.588,0.2419,158.4609,-0.2048,10103.4483,-9212.1679,1887,264.4383,1441.6121,202.023,1887,264.4383,1455.2944,203.9404,1888,264.5784,0.311,48.5179,0.116,18.0967,0.214,33.3853,0.451,0.641,83.8573,159.6542,478.9955,243.5115,1.9039,-0.7472,-1.1598,1.452,2.1784,2.3387,-954.9791,-13.1285,-1300.0007,-17.8717,1846.1958,25.3804,43.1266,3137.0678,14.0435,1076,811,24.0051,893.8362,547.7759,13.2415,1069,819,2.5139,745.9393,709.3551,-2.2184,4939.6552,5163.7931,38.8364,4.9676,N/A,-8529.9014,3111,1084.4884,435.9659,-29.6689,1094,2017,-28.2839,388.8764,695.612,N/A,0.7036,0.3773,166.6335,2.2908,1.1528,312.362,4.2942,2.1948
6T9aXYxC7r9HRbeM6Uuc,3/14/2024,14:29:54,SB9,, ,Countermovement Jump,,,721.255,0.2588,165.671,-0.1979,8178.2946,-8963.9401,1774,245.9602,1284.3953,178.0778,1774,245.9602,1514.6651,210.0041,1799,249.4263,0.445,56.8327,0.129,16.4751,0.209,26.6922,0.468,0.783,72.1141,166.6932,482.5915,238.8073,2.3115,-0.6627,-0.9854,1.4094,2.2533,2.3603,-754.6527,-10.2643,-980.461,-13.3355,1913.4244,26.025,43.8659,3225.1266,11.6122,990,784,25.0973,803.3721,481.0233,9.2829,983,816,4.4999,791.4115,723.2536,-11.09,3635.6589,4542.6357,40.2723,8.6706,N/A,-5493.5335,2587,1252.8809,358.6804,14.4956,1481,1106,15.122,721.1708,531.7101,N/A,0.5977,0.3305,165.156,2.2463,0.9808,317.4355,4.3175,2.2672
jmJd6WCOrE4HYUOVUCZ0,3/14/2024,14:29:49,SB9,, ,Countermovement Jump,,,722.083,0.2408,160.0071,-0.1909,10247.8632,-10070.4418,1922,266.1744,1351.2735,187.1355,1920,265.8974,1495.4471,207.1018,1935,267.9747,0.337,50.9063,0.117,17.6737,0.208,31.4199,0.453,0.662,73.0103,161.8072,469.4945,234.8175,2.2162,-0.6776,-1.007,1.4621,2.1738,2.3491,-808.2058,-10.98,-1033.8313,-14.0453,1895.4825,25.7514,44.103,3246.2838,13.9583,1094,826,25.4138,847.3419,503.9316,12.0413,1084,851,3.8575,776.5673,718.8798,-0.417,5102.5641,5145.2991,40.6528,7.4796,N/A,-6304.2065,2923,1021.278,404.8011,-17.0031,1213,1710,-2.9162,495.748,525.5301,N/A,0.6843,0.3638,157.494,2.1397,0.9919,312.0005,4.2387,2.1983
Hs8aZcYnuN4BGGHdRrfm,3/6/2024,15:30:21,SB9,, ,Countermovement Jump,,,725.073,0.2451,162.0952,-0.2235,9120,-8338.7291,1864,257.0776,1438.576,198.4043,1868,257.6292,1455.2152,200.6991,1864,257.0776,0.371,51.5994,0.125,17.3853,0.223,31.0153,0.464,0.719,88.6109,163.7407,504.677,252.3516,1.8479,-0.7878,-1.2117,1.3943,2.1931,2.2969,-1005.2317,-13.6005,-1359.9082,-18.3991,1811.5161,24.5092,40.2085,2971.8755,9.1006,1019,849,12.9339,812.32,626.256,8.691,1013,851,4.8531,762.9193,692.296,2.2807,4664,4456,22.9583,9.3036,N/A,-6964.632,3291,1143.1895,453.8853,12.4886,1851,1440,24.7852,713.2656,429.9238,N/A,0.6453,0.3409,179.245,2.4251,1.1989,325.432,4.403,2.2154
LB0nfbD0jYP7OWYvb28W,3/6/2024,15:30:16,SB9,, ,Countermovement Jump,,,724.938,0.2337,158.2361,-0.1886,9491.6667,-9898.8215,1867,257.5393,1387.825,191.4405,1866,257.4013,1520.34,209.72,1881,259.4705,0.285,47.1074,0.12,19.8347,0.2,33.0579,0.447,0.605,78.9694,159.9979,470.9475,238.9673,2.0261,-0.7089,-1.0831,1.3716,2.1413,2.2562,-875.0807,-11.8418,-1148.0575,-15.5357,1845.1347,24.9687,41.8667,3093.8601,10.6109,1032,834,16.3139,807.1167,580.7083,9.4099,1029,852,3.6531,787.94,732.4,3.7752,4925,4566.6667,28.1148,7.1146,N/A,-7894.7107,2967,975.1843,409.2764,-3.876,1426,1541,-0.8275,483.5575,491.6268,N/A,0.7388,0.3863,165.962,2.2458,1.0686,304.9855,4.1271,2.1651
EmtRFfsqTsUCWMQz2Ier,3/4/2024,18:45:07,SB9,, ,Countermovement Jump,,,715.788,0.2396,158.2065,-0.177,12405.6604,-11511.006,2038,284.7212,1487.566,207.8222,2038,284.7212,1547.5526,216.2027,2042,285.28,0.28,48.6111,0.106,18.4028,0.19,32.9861,0.45,0.576,81.1425,159.0408,452.0565,240.1833,1.96,-0.7255,-1.114,1.4525,2.1682,2.2985,-946.4837,-12.9717,-1265.7804,-17.3477,1946.3355,26.6749,43.2277,3154.1138,11.8744,1140,898,23.4294,918.0472,569.5189,11.5573,1139,903,4.1141,805.6105,741.9421,-0.3802,6179.2453,6226.4151,38.0953,7.9614,N/A,-7617.1902,2917,1328.117,407.5229,-0.9256,1445,1472,13.6256,754.5404,573.5766,N/A,0.7813,0.416,157.016,2.1519,1.1121,295.0405,4.0436,2.1797
zw7iOIi9iqclRsWWn0Hk,3/4/2024,18:45:01,SB9,, ,Countermovement Jump,,,715.172,0.2209,151.7737,-0.1688,9347.1074,-10945.949,1848,258.3994,1305.2975,182.5152,1848,258.3994,1525.8289,213.3513,1949,272.5219,0.378,55.102,0.121,17.6385,0.187,27.2595,0.429,0.686,70.8342,152.5018,443.609,223.336,2.1529,-0.6391,-0.9722,1.4003,2.0819,2.2311,-741.802,-10.1753,-968.4989,-13.2849,1850.1519,25.3785,43.1177,3143.3849,14.7186,1060,788,19.123,777.4545,527.843,9.5947,1068,881,3.7641,791.631,734.1979,12.4668,5256.1983,4090.9091,32.1387,7.325,N/A,-9058.6638,2508,1237.318,350.6849,-12.6794,1095,1413,1.615,628.6505,608.6675,N/A,0.6254,0.322,157.37,2.1586,0.9716,286.239,3.9263,2.0919
Ie5vO5ZTyOy47QSlGyNO,2/29/2024,15:36:22,SB9,, ,Countermovement Jump,,,722.951,0.2248,154.7713,-0.206,8975.2066,-8769.9506,1807,249.9478,1399.0579,193.5204,1808,250.0861,1455.6792,201.3524,1807,249.9478,0.386,53.6857,0.121,16.8289,0.212,29.4854,0.437,0.719,81.2589,156.2204,478.222,237.4793,1.9225,-0.7214,-1.1131,1.3331,2.1002,2.2009,-898.7684,-12.1957,-1209.4653,-16.4117,1733.8693,23.5275,38.9765,2872.3859,12.7212,1019,789,17.4899,821.876,577.1818,12.4516,1016,791,6.4795,775,680.6792,5.1565,4719.0083,4256.1983,29.8295,12.2302,N/A,-5811.1264,2857,904.3389,395.1858,15.0858,1644,1213,15.1661,520.7461,383.5928,N/A,0.6078,0.3127,168.736,2.2896,1.1026,309.486,4.1995,2.1198
yk3dVQfebgVwneA9z6ZO,2/29/2024,15:36:14,SB9,, ,Countermovement Jump,,,723.382,0.2148,151.3724,-0.193,7621.2121,-8953.3935,1728,238.8779,1275.4545,176.3183,1728,238.8779,1443.7952,199.5896,1748,241.6427,0.369,51.8987,0.132,18.5654,0.21,29.5359,0.432,0.711,72.3651,152.1353,471.897,224.5004,2.1023,-0.6494,-0.9823,1.3364,2.0528,2.196,-739.292,-10.0258,-964.077,-13.0741,1710.049,23.1905,40.2709,2969.5442,11.5741,964,764,19.5937,762.6818,512.7727,9.2677,955,793,3.4608,746.881,696.9143,2.7833,3916.6667,3704.5455,32.838,6.743,N/A,-8965.5563,2538,923.7839,350.852,-1.4972,1250,1288,9.8297,507.2944,416.4894,N/A,0.6076,0.3021,167.8515,2.2763,0.9814,304.0455,4.1233,2.0632
hmPWGASax4QLrsUc9aHk,2/27/2024,15:28:03,SB9,, ,Countermovement Jump,,,714.656,0.2245,152.8757,-0.1985,8539.6825,-9041.7179,1795,251.1698,1343.119,187.9392,1795,251.1698,1426.0233,199.5398,1800,251.8694,0.303,47.0497,0.126,19.5652,0.215,33.3851,0.438,0.644,78.6423,153.8265,476.1665,232.4688,1.956,-0.7105,-1.0831,1.3846,2.0985,2.2475,-846.9328,-11.6257,-1120.7141,-15.3839,1738.9895,23.8709,40.4928,2949.8866,7.7437,967,828,17.4676,788.8651,554.254,7.5556,968,832,2.4002,730.1256,695.8977,-14.684,3642.8571,4896.8254,29.8889,4.7272,N/A,-7296.4293,2668,858.5723,373.3265,-1.949,1308,1360,2.6064,440.475,418.0973,N/A,0.6801,0.3485,168.689,2.3156,1.0795,307.4775,4.2207,2.1116
0fDiMWg47JLSidBvipDd,2/27/2024,15:27:56,SB9,, ,Countermovement Jump,,,715.684,0.2346,156.5183,-0.188,9033.3333,-9576.0745,1800,251.5076,1313.8,183.5726,1796,250.9487,1498.7164,209.4104,1823,254.7214,0.453,58.5271,0.12,15.5039,0.201,25.969,0.444,0.774,71.2274,158.274,459.236,229.5014,2.2221,-0.6597,-0.991,1.3763,2.1454,2.2642,-770.6629,-10.5636,-1011.1222,-13.8596,1824.0614,25.0027,42.4055,3093.6758,10.4677,992,804,16.654,766.3,547.5,9.4899,998,825,4.4137,782.4328,716.2836,-0.5535,4491.6667,4541.6667,28.6402,8.5116,N/A,-6608.7815,3483,1266.0149,486.6673,-1.1771,1721,1762,9.0138,690.0657,575.9493,N/A,0.5736,0.3031,157.1095,2.1535,0.9763,302.1265,4.1413,2.1695
1f67lvFCTMr8O5WaUywd,2/22/2024,17:29:14,SB9,, ,Countermovement Jump,,,735.938,0.2462,164.8816,-0.2118,9495.8678,-8899.0639,1885,256.1357,1446.3884,196.5367,1885,256.1357,1503.1535,204.25,1885,256.1357,0.357,51.5152,0.121,17.4603,0.215,31.0245,0.459,0.693,85.383,165.8733,498.5315,251.2563,1.9427,-0.7326,-1.1421,1.3936,2.1979,2.2985,-943.4897,-12.5766,-1274.4009,-16.9877,1872.0485,24.9543,41.3034,3098.5434,11.7241,1053,832,19.4094,863.562,582.8264,11.618,1052,833,5.6415,793.9767,709.1767,0.6092,4776.8595,4719.0083,32.5953,10.7368,N/A,-6479.329,3156,871.9234,428.8405,-5.1331,1497,1659,-7.2882,404.1878,467.7356,N/A,0.6623,0.3553,174.4315,2.3252,1.1381,324.1,4.3202,2.2111
xrMDgiEjexq7r7SmbGkn,2/22/2024,17:29:08,SB9,, ,Countermovement Jump,,,735.56,0.2294,159.0554,-0.1984,9798.3193,-9567.6091,1898,258.0347,1451.9664,197.3961,1898,258.0347,1483.8169,201.7262,1906,259.1223,0.342,50.7418,0.119,17.6558,0.213,31.6024,0.448,0.674,84.6604,160.3147,489.181,244.9751,1.8936,-0.7244,-1.1365,1.4181,2.1213,2.2755,-939.7886,-12.5338,-1260.5393,-16.8115,1838.6954,24.5223,41.2252,3091.0886,10.2213,1046,852,18.1302,857.605,594.3613,9.234,1041,865,2.8359,762.9484,720.8685,1.7153,4983.1933,4815.1261,30.7754,5.564,N/A,-6313.0314,2578,1025.8961,350.4813,6.2064,1369,1209,3.0027,528.3504,497.5457,N/A,0.6647,0.3403,172.192,2.2965,1.1291,316.989,4.2276,2.1381
mHF3asjluYNhR9V71fb1,2/20/2024,15:27:35,SB9,, ,Countermovement Jump,,,728.102,0.2438,162.3418,-0.1945,10008.4034,-9857.6608,1917,263.2873,1375.5798,188.9268,1915,263.0126,1520.6699,208.854,1922,263.974,0.348,51.7088,0.119,17.682,0.206,30.6092,0.454,0.673,76.4489,164.211,477.293,240.6599,2.148,-0.7007,-1.0459,1.4216,2.1873,2.31,-851.2982,-11.4699,-1109.4812,-14.9485,1900.7191,25.6091,42.5772,3160.095,9.765,1051,864,17.9225,811.0588,564.521,9.2612,1050,872,3.6985,788.4563,732.2136,-2.267,4890.7563,5117.6471,30.5025,7.1902,N/A,-6534.4422,3009,924.538,413.2663,-7.9428,1385,1624,-4.4525,441.6866,482.8514,N/A,0.6746,0.3623,163.093,2.1974,1.03,314.2,4.2333,2.2125
3mPmxcslfTmWxk5tmZVC,2/20/2024,15:27:26,SB9,, ,Countermovement Jump,,,728.358,0.2495,164.2815,-0.195,10857.1429,-9985.2253,1947,267.3136,1454.3125,199.67,1947,267.3136,1565.8929,214.9894,1955,268.412,0.528,63.1579,0.112,13.3971,0.196,23.445,0.459,0.836,80.6919,165.1138,470.14,245.8057,2.0462,-0.7092,-1.0886,1.4198,2.2127,2.32,-909.3485,-12.2477,-1222.8097,-16.4696,1965.4263,26.4716,43.941,3262.461,9.6045,1067,880,15.5897,840.5179,613.7946,8.8491,1064,891,3.6,811.1327,754.7602,1.9737,5535.7143,5321.4286,27.0497,7.0064,N/A,-5832.639,3312,1051.2192,454.7214,6.8237,1769,1543,10.479,580.688,470.5312,N/A,0.549,0.2985,162.268,2.1855,1.0868,307.872,4.1466,2.2239
yvbXEnEzNWbb7Jt2qz75,2/15/2024,17:46:34,SB9,, ,Countermovement Jump,,,736.237,0.2268,158.3148,-0.2022,9661.0169,-9297.5254,1880,255.3526,1450.9237,197.0729,1880,255.3526,1487.3555,202.0213,1879,255.2167,0.316,48.9922,0.118,18.2946,0.211,32.7132,0.447,0.645,83.756,159.408,485.386,243.164,1.9032,-0.718,-1.1212,1.37,2.1095,2.2329,-928.4273,-12.3708,-1271.362,-16.9403,1803.5871,24.0319,40.0146,3003.0785,6.2766,999,881,10.7956,803.7797,647.1441,6.1203,997,882,3.9467,773.0284,714.327,-7.8947,4449.1525,5211.8644,19.5907,7.6252,N/A,-5062.8607,3333,1236.4519,452.7075,-7.7708,1537,1796,-0.7331,613.6938,622.758,N/A,0.693,0.3516,170.632,2.2736,1.116,314.754,4.1939,2.124
mIl63OhIfhF782FdY0im,2/15/2024,17:46:28,SB9,, ,Countermovement Jump,,,733.743,0.226,157.5104,-0.1892,8788.6179,-9602.2326,1817,247.6344,1334.2439,181.8408,1814,247.2255,1496.8357,204,1861,253.631,0.333,50.2262,0.123,18.552,0.207,31.2217,0.441,0.663,73.3146,158.8517,474.3015,232.1663,2.1667,-0.6481,-0.9888,1.3904,2.1059,2.2516,-772.8228,-10.3325,-1008.344,-13.4814,1825.0349,24.4004,41.6213,3113.0832,12.0176,1016,798,18.1364,788.1138,546.1301,9.1886,1016,845,4.6343,783.1014,713.7343,5.6429,4642.2764,4146.3415,30.763,8.9069,N/A,-5647.6692,2459,1147.6268,335.131,-1.342,1213,1246,2.8158,589.9706,557.6563,N/A,0.6652,0.3409,163.565,2.1868,0.9802,310.7365,4.1545,2.1238
1vGhVGGClnNfE43PiNUi,2/13/2024,17:28:27,SB9,, ,Countermovement Jump,,,729.702,0.2348,159.6591,-0.1757,12686.2745,-11526.558,2025,277.5105,1467.3529,201.0893,2022,277.0994,1596.4054,218.775,2035,278.881,0.349,54.8742,0.102,16.0377,0.185,29.0881,0.448,0.636,74.5864,161.3376,445.3485,235.924,2.1631,-0.6675,-1.0159,1.4061,2.1464,2.2582,-863.3746,-11.6071,-1145.1064,-15.3946,1956.3645,26.3011,43.1348,3208.5152,9.5945,1108,914,15.6718,848.6569,618.6961,8.6978,1106,929,4.7163,835.8486,760.5568,2.1638,6480.3922,6205.8824,27.1847,9.0653,N/A,-7917.5205,2688,853.8212,368.3696,2.2321,1374,1314,-14.7373,363.9956,489.8256,N/A,0.7044,0.3692,149.016,2.0033,1.0027,296.3325,3.9838,2.169
Ic8LFAMMqSwPAvqKhNGP,2/13/2024,17:28:21,SB9,, ,Countermovement Jump,,,734.303,0.2353,160.8429,-0.1775,13106.7961,-11749.531,2085,283.9427,1496.0971,203.7438,2082,283.5342,1637.9106,223.0565,2100,285.9855,0.428,60.2817,0.103,14.507,0.179,25.2113,0.453,0.71,77.7813,162.7673,447.622,240.5486,2.0926,-0.696,-1.0556,1.4053,2.1488,2.2521,-915.955,-12.2368,-1223.921,-16.3511,2001.5928,26.7405,43.468,3253.6862,11.3353,1159,923,19.3007,892.4272,603.6699,10.4762,1160,940,5.3079,862.4246,775.486,5.4815,6912.6214,6194.1748,32.4419,10.1489,N/A,-5174.0299,3177,1032.5288,432.6552,-9.6632,1435,1742,11.0299,573.2077,459.3211,N/A,0.638,0.3315,153.4145,2.0496,1.0391,294.2075,3.9305,2.1745
tCb6g2F2gdktOSp9mKf2,2/8/2024,17:42:05,SB9,, ,Countermovement Jump,,,731.093,0.2185,154.3184,-0.1298,17540.2299,-17365.4932,2254,308.3055,1528.4138,209.0587,2254,308.3055,1683.5988,230.2852,2338,319.7952,0.309,55.3763,0.087,15.5914,0.162,29.0323,0.44,0.558,68.5929,155.4184,406.0535,224.0113,2.2658,-0.6169,-0.9259,1.4522,2.0707,2.2148,-818.1433,-10.9781,-1081.2409,-14.5084,2052.4762,27.5407,44.8862,3345.1592,10.9139,1250,1004,18.0264,901.9655,626.4483,7.3567,1255,1083,3.8589,874.284,809.3148,7.2084,9402.2989,8137.931,30.637,7.4951,N/A,-16102.0603,3701,995.9123,506.2283,5.3229,1949,1752,-0.475,495.5908,500.3215,N/A,0.7885,0.3916,132.198,1.7739,0.9204,273.8555,3.6747,2.0854
OJizAzS3AuQmBeOLcfWX,2/8/2024,17:41:58,SB9,, ,Countermovement Jump,,,732.234,0.2261,157.2187,-0.1561,11580.9524,-12546.4861,1959,267.5374,1374.1429,187.6644,1952,266.5814,1594.1803,217.7146,2069,282.5599,0.362,55.6923,0.105,16.1538,0.183,28.1538,0.441,0.65,66.7884,158.6957,436.3675,225.4841,2.3761,-0.5998,-0.9051,1.4148,2.1063,2.241,-730.3853,-9.7852,-962.0468,-12.8889,1944.8507,26.0559,43.363,3236.6866,11.0656,1084,868,16.8853,803.0857,571.0571,7.9749,1117,952,4.708,834.6175,759.5628,5.5921,6114.2857,5466.6667,28.9607,9.0421,N/A,-13399.9112,3865,1214.3189,527.8367,2.8202,1987,1878,-4.3039,581.0281,633.2908,N/A,0.6785,0.3479,143.673,1.9248,0.8948,292.6945,3.9213,2.1261
Q8zgZO1ZKKUw9jqsNThE,2/6/2024,17:47:19,SB9,, ,Countermovement Jump,,,719.786,0.245,160.8605,-0.1577,14915.7895,-13582.3506,2142,297.5884,1499.1158,208.2724,2135,296.6159,1622.6201,225.4309,2194,304.8128,0.343,55.5916,0.095,15.3971,0.179,29.0113,0.455,0.617,73.3193,162.6563,433.197,235.9756,2.2185,-0.6701,-1.0145,1.4926,2.1924,2.3262,-879.7754,-11.9905,-1166.557,-15.8991,2063.705,28.1263,45.5146,3339.531,17.7518,1257,878,31.5077,985.7263,513.3895,13.2179,1242,952,6.9964,868.0726,754.5475,5.5752,7873.6842,7042.1053,48.0676,13.1585,N/A,-24035.7972,3924,1044.1165,545.162,0,1962,1962,7.8026,562.7922,481.3243,N/A,0.7374,0.3971,141.699,1.9312,0.9993,291.498,3.9728,2.2169
rmOGw3CwXZ7Mh3TfUSlY,2/6/2024,17:47:13,SB9,, ,Countermovement Jump,,,720.671,0.2324,156.881,-0.1608,14936.8421,-13346.8457,2146,297.778,1456.5684,202.1128,2139,296.8067,1599.2067,221.9052,2199,305.1323,0.366,57.1875,0.095,14.8438,0.179,27.9688,0.445,0.64,69.1948,158.3124,424.971,227.5071,2.2879,-0.64,-0.952,1.4909,2.1355,2.2938,-811.6287,-11.0481,-1059.9741,-14.4287,2014.4909,27.4219,45.185,3319.4246,13.885,1218,921,28.1137,933.0316,523.5368,10.3229,1213,986,2.9805,823.4358,775.7709,-3.3122,7221.0526,7715.7895,44.0855,5.8739,N/A,-17233.3681,3606,972.8983,500.367,-15.807,1518,2088,-12.3255,426.4917,546.4067,N/A,0.6953,0.3632,137.6585,1.8739,0.9419,287.3125,3.911,2.155
